timestamp,Infrared to Red Signal Ratio
11/08/22 00:57:00,-2
11/08/22 00:58:00,-5
11/08/22 00:59:00,-1
11/08/22 01:00:00,26
11/08/22 01:01:00,-1
11/08/22 01:02:00,22
11/08/22 01:03:00,-30
11/08/22 01:04:00,0
11/08/22 01:05:00,0
11/08/22 01:06:00,0
11/08/22 01:07:00,0
11/08/22 01:08:00,0
11/08/22 01:09:00,0
11/08/22 01:10:00,0
11/08/22 01:11:00,0
11/08/22 01:12:00,0
11/08/22 01:13:00,0
11/08/22 01:14:00,0
11/08/22 01:15:00,0
11/08/22 01:16:00,0
11/08/22 01:17:00,0
11/08/22 01:18:00,0
11/08/22 01:19:00,0
11/08/22 01:20:00,0
11/08/22 01:21:00,0
11/08/22 01:22:00,0
11/08/22 01:23:00,0
11/08/22 01:24:00,0
11/08/22 01:25:00,0
11/08/22 01:26:00,0
11/08/22 01:27:00,0
11/08/22 01:28:00,0
11/08/22 01:29:00,0
11/08/22 01:30:00,0
11/08/22 01:31:00,0
11/08/22 01:32:00,0
11/08/22 01:33:00,0
11/08/22 01:34:00,0
11/08/22 01:35:00,0
11/08/22 01:36:00,0
11/08/22 01:37:00,0
11/08/22 01:38:00,0
11/08/22 01:39:00,0
11/08/22 01:40:00,0
11/08/22 01:41:00,0
11/08/22 01:42:00,0
11/08/22 01:43:00,0
11/08/22 01:44:00,0
11/08/22 01:45:00,0
11/08/22 01:46:00,0
11/08/22 01:47:00,0
11/08/22 01:48:00,0
11/08/22 01:49:00,0
11/08/22 01:50:00,0
11/08/22 01:51:00,0
11/08/22 01:52:00,0
11/08/22 01:53:00,0
11/08/22 01:54:00,0
11/08/22 01:55:00,0
11/08/22 01:56:00,-41
11/08/22 01:57:00,-23
11/08/22 01:58:00,0
11/08/22 01:59:00,0
11/08/22 02:00:00,0
11/08/22 02:01:00,30
11/08/22 02:02:00,35
11/08/22 02:03:00,8
11/08/22 02:04:00,-47
11/08/22 02:05:00,-25
11/08/22 02:06:00,13
11/08/22 02:07:00,11
11/08/22 02:08:00,44
11/08/22 02:09:00,0
11/08/22 02:10:00,0
11/08/22 02:11:00,0
11/08/22 02:12:00,8
11/08/22 02:13:00,0
11/08/22 02:14:00,-30
11/08/22 02:15:00,0
11/08/22 02:16:00,0
11/08/22 02:17:00,0
11/08/22 02:18:00,0
11/08/22 02:19:00,0
11/08/22 02:20:00,0
11/08/22 02:21:00,0
11/08/22 02:22:00,0
11/08/22 02:23:00,0
11/08/22 02:24:00,0
11/08/22 02:25:00,0
11/08/22 02:26:00,0
11/08/22 02:27:00,0
11/08/22 02:28:00,0
11/08/22 02:29:00,0
11/08/22 02:30:00,0
11/08/22 02:31:00,0
11/08/22 02:32:00,0
11/08/22 02:33:00,0
11/08/22 02:34:00,0
11/08/22 02:35:00,0
11/08/22 02:36:00,23
11/08/22 02:37:00,0
11/08/22 02:38:00,0
11/08/22 02:39:00,0
11/08/22 02:40:00,2
11/08/22 02:41:00,0
11/08/22 02:42:00,0
11/08/22 02:43:00,0
11/08/22 02:44:00,0
11/08/22 02:45:00,0
11/08/22 02:46:00,0
11/08/22 02:47:00,0
11/08/22 02:48:00,0
11/08/22 02:49:00,0
11/08/22 02:50:00,0
11/08/22 02:51:00,0
11/08/22 02:52:00,0
11/08/22 02:53:00,0
11/08/22 02:54:00,0
11/08/22 02:55:00,0
11/08/22 02:56:00,0
11/08/22 02:57:00,0
11/08/22 02:58:00,0
11/08/22 02:59:00,0
11/08/22 03:00:00,0
11/08/22 03:01:00,0
11/08/22 03:02:00,0
11/08/22 03:03:00,0
11/08/22 03:04:00,0
11/08/22 03:05:00,0
11/08/22 03:06:00,0
11/08/22 03:07:00,0
11/08/22 03:08:00,0
11/08/22 03:09:00,0
11/08/22 03:10:00,0
11/08/22 03:11:00,0
11/08/22 03:12:00,0
11/08/22 03:13:00,0
11/08/22 03:14:00,0
11/08/22 03:15:00,0
11/08/22 03:16:00,0
11/08/22 03:17:00,0
11/08/22 03:18:00,0
11/08/22 03:19:00,0
11/08/22 03:20:00,0
11/08/22 03:21:00,8
11/08/22 03:22:00,-30
11/08/22 03:23:00,8
11/08/22 03:24:00,31
11/08/22 03:25:00,21
11/08/22 03:26:00,-9
11/08/22 03:27:00,0
11/08/22 03:28:00,2
11/08/22 03:29:00,34
11/08/22 03:30:00,1
11/08/22 03:31:00,10
11/08/22 03:32:00,24
11/08/22 03:33:00,30
11/08/22 03:34:00,-44
11/08/22 03:35:00,11
11/08/22 03:36:00,-27
11/08/22 03:37:00,0
11/08/22 03:38:00,-1
11/08/22 03:39:00,0
11/08/22 03:40:00,2
11/08/22 03:41:00,4
11/08/22 03:42:00,0
11/08/22 03:43:00,0
11/08/22 03:44:00,11
11/08/22 03:45:00,4
11/08/22 03:46:00,-2
11/08/22 03:47:00,-5
11/08/22 03:48:00,0
11/08/22 03:49:00,-29
